Term;TF;IDF;TF-IDF
дэн;0.00014;0.105361;0.000323
единица;0.00014;1.609438;0.000226
единообразный;0.00014;2.302585;0.000323
если;0.000843;1.203973;0.000301
естественный;0.000281;0.510826;0.000647
есть;0.000281;1.609438;0.000452
ещё;0.001404;0.916291;0.000148
желательно;0.00014;1.609438;0.000169
жизненный;0.00014;1.609438;0.000323
жёсткий;0.00014;1.609438;0.000169
забавный;0.00014;1.609438;0.000323
заблуждение;0.00014;2.302585;0.000226
забывать;0.00014;0.356675;0.000323
завершить;0.00014;2.302585;0.000323
зависеть;0.000702;1.609438;0.001617
зависимость;0.00014;1.609438;0.000129
заглавный;0.00014;0.916291;0.0
загрузить;0.00014;1.609438;0.000169
задание;0.00014;2.302585;0.000323
задача;0.001545;2.302585;0.00186
задумать;0.00014;2.302585;0.000323
задумка;0.00014;0.916291;0.000323
задумываться;0.00014;1.609438;0.000323
заимствовать;0.000562;2.302585;0.001294
заканчивать;0.00014;0.0;0.000323
заключаться;0.00014;2.302585;0.000169
закончить;0.00014;0.693147;0.000226
закончиться;0.00014;1.609438;0.000226
закрытый;0.00014;0.916291;0.000129
замена;0.000281;2.302585;0.000338
заменить;0.00014;1.609438;0.000129
заменять;0.00014;2.302585;0.000323
заметно;0.00014;2.302585;0.000323
замыкание;0.00014;1.203973;0.000226
занимать;0.00014;0.356675;0.000169
занять;0.00014;1.203973;0.000169
запашок;0.00014;0.693147;0.000323
записать;0.000281;0.510826;0.000452
запись;0.001404;1.609438;0.000974
записьвойти;0.00014;2.302585;1.5e-05
запрос;0.000281;1.203973;0.000257
запуск;0.000281;0.0;0.000338
запускать;0.00014;1.609438;0.000169
запутать;0.00014;2.302585;0.000226
запятая;0.000421;0.510826;0.000678
зарегистрировать;0.00014;1.203973;0.0
зарекомендовать;0.00014;2.302585;0.000323
затем;0.000421;0.510826;0.000386
захват;0.000281;1.203973;0.000452
зачастую;0.000281;2.302585;0.000452
защитить;0.00014;1.609438;0.000169
заявить;0.00014;0.510826;0.000169
заявление;0.00014;2.302585;1.5e-05
здесь;0.001124;1.203973;0.002587
зелёный;0.00014;2.302585;0.000323
зеркалировать;0.00014;0.916291;0.000323
зиада;0.000281;1.609438;0.000647
знак;0.00014;2.302585;1.5e-05
знать;0.00014;0.916291;0.000169
значение;0.005758;2.302585;0.002942
значимостивикипедия;0.00014;2.302585;0.000323
значимость;0.000562;0.916291;0.000515
значит;0.00014;0.916291;9.7e-05
значительно;0.000421;1.203973;0.000507
значительный;0.000562;2.302585;0.000676
значиться;0.00014;2.302585;0.000226
зрение;0.00014;0.105361;0.000129
игра;0.000421;1.609438;0.00015
игривый;0.00014;2.302585;0.000323
идентификатор;0.00014;2.302585;9.7e-05
идеологический;0.00014;2.302585;0.000226
идея;0.00014;2.302585;0.000129
иерархия;0.000281;2.302585;0.000647
избавление;0.00014;2.302585;0.000323
избегать;0.00014;1.203973;0.000226
избежание;0.00014;1.203973;0.000129
избежать;0.00014;1.609438;0.000226
избыточный;0.00014;2.302585;0.000226
известный;0.000281;2.302585;0.000338
изд;0.00014;1.203973;9.7e-05
издательский;0.000421;1.203973;0.000678
издательство;0.000281;0.510826;0.000338
издержка;0.00014;1.609438;0.000323
изменение;0.000843;2.302585;0.000301
изменить;0.000281;2.302585;0.000338
измениться;0.00014;2.302585;0.000226
изменяемость;0.00014;2.302585;0.000323
изменяемый;0.000983;1.609438;0.002264
изменяться;0.00014;0.916291;0.000323
измерение;0.00014;2.302585;0.000323
изначально;0.000281;0.510826;0.000257
изображение;0.00014;2.302585;7.2e-05
изучаться;0.00014;1.609438;0.000323
изучение;0.000702;0.105361;0.000643
или;0.00014;1.203973;0.000323
именно;0.00014;1.203973;0.000129
именование;0.00014;0.0;0.000169
иметь;0.002949;1.203973;0.000658
иметься;0.000562;1.609438;0.000389
имитация;0.00014;1.609438;0.000323
императивный;0.00014;2.302585;0.000323
импорт;0.000421;0.356675;0.000678
импортировать;0.00014;2.302585;0.000323
имя;0.00309;0.356675;0.0
иначе;0.000281;1.609438;0.000452
индекс;0.000421;0.693147;0.00097
индексация;0.00014;1.609438;0.000226
индивидуальный;0.00014;0.510826;0.000226
инициализатор;0.00014;2.302585;0.000323
инициализировать;0.00014;1.203973;0.000226
инициатива;0.00014;0.510826;0.000226
инкапсуляция;0.000281;2.302585;0.000647
инкрементальный;0.00014;0.510826;0.000323
иногда;0.00014;1.203973;0.000169
иной;0.00014;2.302585;9.7e-05
инсталлятор;0.00014;2.302585;0.000323
институт;0.000281;1.609438;0.000452
инструкция;0.000281;0.916291;0.000338
инструмент;0.001545;0.105361;0.000163
интеграция;0.000983;2.302585;0.001184
интегрировать;0.000281;1.203973;0.000452
интегрироваться;0.000281;1.609438;0.000647
интеллект;0.00014;2.302585;0.000226
интерактивный;0.001124;1.609438;0.001808
интересный;0.000281;0.356675;0.000452
интернет;0.00014;1.203973;9.7e-05
интерпретатор;0.00323;0.916291;0.005199
интерпретировать;0.001124;0.510826;0.002587
интерфейс;0.000983;1.203973;0.000681
интроспективный;0.00014;0.356675;0.000323
интроспекция;0.001545;1.609438;0.003557
интуитивно;0.00014;2.302585;0.000323
интуиция;0.00014;0.916291;0.000323
информатика;0.00014;1.609438;0.000323
информация;0.000702;1.609438;0.00025
исключение;0.00323;1.203973;0.001152
искусственный;0.00014;2.302585;0.000226
исполнение;0.00323;0.510826;0.003889
исполнить;0.00014;1.609438;0.000323
исполняемый;0.000281;2.302585;0.000452
исполняться;0.000562;1.609438;0.001294
использование;0.004073;1.609438;0.0
использовать;0.006039;1.203973;0.002154
использоваться;0.005618;1.609438;0.00287
исправить;0.00014;0.693147;0.000226
исправление;0.00014;2.302585;0.000226
испытать;0.00014;2.302585;0.000226
исследование;0.00014;1.203973;9.7e-05
истина;0.000281;0.356675;0.000647
истинностный;0.00014;2.302585;0.000323
история;0.000562;2.302585;0.0002
источник;0.001404;0.916291;0.000148
исходить;0.00014;2.302585;0.000226
исходный;0.001545;2.302585;0.00186
итератор;0.001404;1.203973;0.00226
итерация;0.000281;1.609438;0.000647
итоговый;0.00014;1.609438;0.000323
июль;0.002388;0.916291;0.00122
июнь;0.005478;1.609438;0.002798
йтон;0.000281;1.609438;0.000647
каждый;0.001404;1.609438;0.000974
как;0.000281;2.302585;6.3e-05
какой;0.000281;0.0;0.000143
калькулятор;0.00014;1.609438;0.000226
канал;0.000281;1.609438;0.000338
кардинально;0.00014;0.0;0.000323
карринг;0.00014;1.609438;0.000323
касательно;0.00014;1.609438;0.000323
каталог;0.000421;1.609438;0.000292
категория;0.000562;0.105361;5.9e-05
качественный;0.00014;0.105361;0.000323
качество;0.002528;1.609438;0.001291
кеннет;0.00014;2.302585;0.000323
кеширование;0.00014;1.609438;0.000323
кинкэйд;0.00014;2.302585;0.000323
китайский;0.00014;2.302585;9.7e-05
клавиатура;0.00014;0.916291;0.000323
класс;0.006039;1.609438;0.00972
классический;0.00014;1.609438;0.000226
классовый;0.000421;1.203973;0.00097
клиент;0.00014;2.302585;0.000226
клиентский;0.00014;1.203973;0.000226
клу;0.00014;1.203973;0.000323
ключ;0.000281;0.693147;0.000338
ключевой;0.000281;1.203973;0.000452
книга;0.000281;0.693147;0.000257
кобол;0.00014;0.356675;0.000226
код;0.011517;0.916291;0.00257
кодаистория;0.00014;0.916291;0.000129
кодекс;0.00014;0.356675;1.5e-05
кодинга;0.00014;2.302585;0.000323
кодирование;0.00014;0.510826;0.000323
кодировка;0.00014;2.302585;0.000226
кодогенерация;0.00014;1.609438;0.000323
кодэлемент;0.00014;0.105361;1.5e-05
количество;0.001404;2.302585;0.000974
коллекция;0.000421;1.609438;0.000678
коллизия;0.00014;0.510826;0.000323
команда;0.000562;0.223144;0.000389
командный;0.000562;2.302585;0.000904
комбинация;0.00014;2.302585;0.000323
комедийный;0.00014;0.693147;0.000226
комментарий;0.000281;1.609438;0.000143
коммерческий;0.00014;1.203973;9.7e-05
компактность;0.00014;0.693147;0.000323
компания;0.001124;2.302585;0.000779
компилировать;0.001685;0.693147;0.003881
компилироваться;0.000421;2.302585;0.000678
компилятор;0.000702;2.302585;0.00113
компиляция;0.000983;0.693147;0.001582
комплексный;0.000562;1.609438;0.001294
комплект;0.000281;2.302585;0.000452
комплимент;0.00014;2.302585;0.000323
компонент;0.00014;1.609438;0.000323
компромиссный;0.00014;2.302585;0.000323
компьютер;0.000562;1.609438;0.000676
компьютерный;0.00014;0.916291;5e-05
конец;0.000702;2.302585;0.000157
конкатенация;0.000281;0.916291;0.000647
конкретный;0.00014;2.302585;9.7e-05
конкурировать;0.00014;0.693147;0.000226
константа;0.00014;1.609438;0.000226
конструирование;0.00014;1.203973;0.000323
конструктор;0.000281;1.609438;0.000452
конструкция;0.000281;2.302585;0.000452
контейнерный;0.00014;2.302585;0.000323
контекст;0.000562;1.609438;0.000515
контрактный;0.000281;1.609438;0.000647
конфиденциальность;0.00014;0.916291;1.5e-05
концентрироваться;0.00014;2.302585;0.000323
концепт;0.00014;2.302585;0.000323
концепция;0.000421;1.609438;0.000386
копирование;0.00014;1.609438;0.000226
копироваться;0.00014;0.0;0.000226
копия;0.000421;2.302585;0.000292
коробка;0.00014;1.203973;0.000226
короткий;0.000421;1.203973;4.4e-05
короче;0.00014;0.916291;0.000323
корпоративный;0.00014;2.302585;0.000169
корректировка;0.00014;1.609438;0.000323
корректность;0.00014;0.916291;0.000323
корректный;0.00014;1.609438;0.000323
кортеж;0.000702;0.916291;0.001617
который;0.007303;2.302585;0.0
кпк;0.00014;0.693147;0.000226
красивый;0.00014;2.302585;0.000323
красный;0.000281;2.302585;0.000338
краткий;0.00014;0.916291;0.000129
криптографический;0.00014;0.916291;0.000226
критерий;0.00014;0.105361;9.7e-05
критика;0.000421;1.609438;0.000386
критический;0.000281;1.609438;0.000452
кроме;0.000702;2.302585;0.000359
кросс;0.000421;1.203973;0.00097
крупный;0.000281;2.302585;0.000195
кук;0.00014;0.105361;1.5e-05
культура;0.00014;1.609438;0.000129
куча;0.000281;1.609438;0.000452
лаконичность;0.000281;0.693147;0.000647
лаконичный;0.00014;2.302585;0.000323
легко;0.000562;1.609438;0.001294
лежать;0.000281;2.302585;0.000647
лексический;0.00014;1.203973;0.000226
ленивый;0.000281;2.302585;0.000647
летать;0.00014;2.302585;0.000323
либо;0.001124;1.203973;0.000401
линеаризация;0.00014;1.609438;0.000323
линейка;0.00014;1.203973;0.000226
лисп;0.000562;2.302585;0.000904
листинг;0.00014;2.302585;0.000226
литерал;0.000421;0.916291;0.000678
литература;0.000281;0.223144;0.0001
литературывикипедия;0.00014;2.302585;0.000323
лицензия;0.001124;1.609438;0.000118
лишать;0.00014;1.203973;0.000323
лишний;0.00014;1.203973;0.000323
лишь;0.000281;0.916291;0.000195
логика;0.00014;1.203973;0.000323
логический;0.000843;0.916291;0.001356
логотип;0.00014;2.302585;0.000226
локальный;0.000562;2.302585;0.000515
лучано;0.00014;1.203973;0.000323
любой;0.001826;2.302585;0.000933
лёгкий;0.00014;1.609438;0.000169
лёгкость;0.000281;2.302585;0.000647
лёт;0.000421;2.302585;0.00097
май;0.002669;1.203973;0.00185
максимально;0.00014;0.693147;0.000226
максимум;0.00014;1.203973;0.000323
маленький;0.000843;2.302585;0.00194
малое;0.00014;2.302585;0.000226
малофункциональный;0.00014;0.916291;0.000323
малый;0.00014;2.302585;7.2e-05
мария;0.00014;1.609438;0.000226
март;0.004073;2.302585;0.001453
мартелли;0.00014;2.302585;0.000323
массив;0.001124;0.105361;0.001353
массировать;0.00014;2.302585;0.000323
массовый;0.00014;1.609438;0.000169
мастерство;0.00014;1.609438;0.000323
математика;0.000421;1.609438;0.000678
математический;0.000421;1.609438;0.000507
материал;0.000281;2.302585;0.0
мацумото;0.00014;2.302585;0.000323
машина;0.000983;1.203973;0.001582
машинный;0.000281;2.302585;0.000452
медиафайл;0.00014;2.302585;9.7e-05
медленный;0.00014;0.916291;0.000226
мейнфрейм;0.00014;1.609438;0.000323
менеджер;0.000281;2.302585;0.000452
менеджмент;0.00014;1.609438;0.000323
менее;0.000421;0.510826;0.000292
менять;0.000281;0.916291;0.000338
меняться;0.000421;1.609438;0.000678
мера;0.000562;1.609438;0.000904
место;0.000281;0.916291;0.0001
месяцевикипедия;0.00014;2.302585;0.000226
метакласс;0.000843;0.0;0.00194
метафора;0.00014;2.302585;0.000323
метод;0.004213;1.203973;0.005073
методика;0.000281;1.203973;0.000647
методический;0.00014;1.609438;0.000323
методология;0.00014;1.609438;0.000323
механизм;0.000562;0.693147;0.000389
миллисекунда;0.00014;0.693147;0.000323
минималистический;0.00014;2.302585;0.000323
минималистичный;0.000281;1.609438;0.000647
минимальный;0.00014;2.302585;0.000129
минимизировать;0.00014;1.609438;0.000323
мир;0.000281;0.510826;3e-05
михал;0.00014;2.302585;0.000323
многие;0.000562;0.916291;0.000676
многий;0.000983;1.203973;0.001184
многое;0.00014;0.223144;0.000226
многомерный;0.00014;2.302585;0.000323
многоплатформенный;0.00014;2.302585;0.000323
многопоточный;0.000281;0.356675;0.000452
многоточие;0.00014;2.302585;0.000323
многоядерный;0.00014;1.609438;0.000323
множественный;0.000421;2.302585;0.000507
множество;0.001264;1.609438;0.001522
мобильный;0.00014;1.609438;1.5e-05
моделирование;0.000281;0.356675;0.000647
модель;0.000281;1.609438;0.000257
модификатор;0.00014;0.510826;0.000226
модификация;0.000702;1.203973;0.00113
модифицировать;0.000562;2.302585;0.000904
модула;0.00014;0.356675;0.000226
модуль;0.006039;0.510826;0.007271
модульность;0.00014;2.302585;0.000323
можно;0.00014;0.105361;0.000226
мой;0.00014;1.609438;9.7e-05
момент;0.000843;2.302585;0.000772
монтить;0.000281;0.105361;0.000647
москва;0.00014;1.203973;0.000129
мотивация;0.00014;2.302585;0.000323
мочь;0.003371;1.609438;0.0
мощный;0.000281;1.203973;0.000452
мультимедийный;0.00014;0.693147;0.000226
мультипарадигменный;0.000281;1.203973;0.000452
мусор;0.000281;0.693147;0.000452
мфа;0.00014;1.609438;0.000323
мы;0.00014;0.693147;1.5e-05
набор;0.000843;2.302585;0.001015
наверное;0.00014;0.916291;0.000323
навигация;0.000562;1.203973;5.9e-05
навык;0.00014;2.302585;0.000323
нагромождение;0.00014;0.356675;0.000323
название;0.000702;1.609438;0.00025
назвать;0.000281;2.302585;0.000143
назначение;0.000421;1.609438;0.000507
называть;0.000562;2.302585;0.000515
наиболее;0.00014;2.302585;0.000226
найти;0.00014;0.693147;9.7e-05
накладный;0.000281;0.223144;0.000647
наличие;0.000843;1.609438;0.000584
намного;0.000281;2.302585;0.000452
написание;0.001966;0.916291;0.001363
написать;0.004916;2.302585;0.003407
направить;0.00014;1.609438;0.000323
например;0.003371;0.693147;0.000752
наработка;0.00014;0.356675;0.000323
нарезка;0.00014;0.693147;0.000323
наряду;0.000281;0.510826;0.000452
наследник;0.00014;0.223144;0.000226
наследование;0.001124;0.105361;0.001808
настройка;0.00014;0.916291;0.000226
наука;0.00014;0.510826;0.000129
научный;0.000421;2.302585;0.000386
находиться;0.00014;1.609438;9.7e-05
национальный;0.00014;0.510826;0.000169
начало;0.000702;1.609438;0.000157
начальный;0.00014;2.302585;0.000226
начать;0.00014;1.203973;9.7e-05
начаться;0.00014;0.916291;9.7e-05
начинать;0.001264;2.302585;0.001158
начинаться;0.000562;2.302585;0.000389
небезопасный;0.00014;2.302585;0.000323
небольшой;0.000421;1.203973;0.000386
невозможность;0.000281;1.609438;0.000452
невысокий;0.00014;1.203973;0.000323
негативный;0.00014;2.302585;0.000323
недостаток;0.000562;2.302585;0.000389
недостаточно;0.00014;0.105361;0.000323
недоступный;0.00014;1.609438;0.000169
недоумение;0.00014;1.203973;0.000323
нежелательно;0.00014;2.302585;0.000226
незавершённый;0.00014;1.609438;0.000323
независимо;0.000421;1.609438;0.000507
незначительный;0.00014;2.302585;0.000226
неизбежный;0.00014;0.693147;0.000323
