Term,TF,IDF,TF-IDF
бакли,0.000327,0.0,0.000752
барри,0.000163,1.203973,0.000376
беззнаковый,0.000163,1.609438,0.000376
безопасно,0.000327,0.0,0.000752
безопасность,0.000327,1.609438,0.000299
безопасный,0.000327,1.609438,0.000526
безымянный,0.000327,2.302585,0.000752
бейсик,0.000163,2.302585,0.000263
бенджамин,0.000163,2.302585,0.000376
бесплатный,0.000163,2.302585,0.000197
библиографический,0.000163,0.916291,8.3e-05
библиотека,0.001143,0.356675,0.001048
билл,0.000327,0.916291,0.000752
бинарный,0.000163,2.302585,0.000376
бином,0.000163,2.302585,0.000376
благодаря,0.000327,0.916291,0.000526
близкий,0.000327,0.916291,0.000393
блок,0.003757,2.302585,0.001919
блокировать,0.000163,0.693147,0.000197
блокировка,0.000163,2.302585,8.3e-05
блоха,0.000163,1.609438,0.000376
богатый,0.000163,0.693147,0.000263
больший,0.000653,2.302585,0.000334
большинство,0.000163,2.302585,0.000113
большой,0.00049,0.693147,0.000175
брач,0.000327,1.609438,0.000752
брюс,0.000327,1.203973,0.000752
буддийский,0.000163,1.203973,0.000263
будущее,0.000163,1.609438,0.000197
будущий,0.000163,1.609438,0.000263
буква,0.000163,1.203973,0.000113
булев,0.000163,1.203973,0.000263
буфер,0.000163,0.105361,0.000376
бхв,0.000163,1.203973,0.000263
бывший,0.000163,0.693147,0.000113
быстродействие,0.000163,2.302585,0.000263
быстрый,0.000163,2.302585,0.000113
бытовой,0.000327,0.916291,0.000752
быть,0.00049,0.916291,0.00034
бьярн,0.000163,1.609438,0.000376
бёрдо,0.000163,1.203973,0.000376
вадим,0.000163,2.302585,0.000263
важный,0.000653,2.302585,0.000599
валюта,0.000163,1.609438,0.000376
вариант,0.000163,0.105361,8.3e-05
вариативный,0.000163,1.609438,0.000376
вверх,0.000163,2.302585,0.000376
ввести,0.002287,2.302585,0.001585
ввод,0.00049,1.609438,0.000789
вводный,0.000163,2.302585,0.000376
вдохновить,0.000163,0.693147,0.000197
веб,0.001143,1.203973,0.000408
век,0.000163,2.302585,0.00015
векторный,0.000163,2.302585,0.000376
верификатор,0.000327,1.609438,0.000752
вернуть,0.000327,1.609438,0.000752
версия,0.007514,0.510826,0.0
верхний,0.000327,1.203973,0.000526
вести,0.000327,2.302585,0.000299
вестись,0.000163,0.510826,0.000197
вестник,0.000163,1.203973,0.000376
взаимодействие,0.000163,0.223144,0.000263
взаимодействовать,0.000163,2.302585,0.000263
взвесить,0.000163,0.223144,0.000376
взвешенность,0.000327,1.609438,0.000393
взятие,0.000327,2.302585,0.000526
вид,0.00049,0.510826,0.00025
вика,0.000163,2.302585,0.000197
викиданныхпро,0.000163,2.302585,0.000263
викидать,0.000163,2.302585,1.7e-05
викимедиа,0.000163,2.302585,1.7e-05
википедия,0.000817,0.693147,8.6e-05
викисклад,0.00049,2.302585,0.000449
викисловарекнига,0.000163,2.302585,0.000376
викисловарьстатья,0.000163,1.609438,0.000376
викиучебникстатья,0.000163,0.510826,0.000376
вильямс,0.00098,0.105361,0.002257
вирт,0.000163,1.609438,0.000197
виртуальный,0.00294,0.0,0.00354
включать,0.000327,1.609438,0.000393
включаться,0.000327,1.609438,0.000752
включая,0.00049,1.609438,0.00059
включение,0.000163,0.916291,0.000263
включить,0.000327,2.302585,0.000299
владелец,0.000163,0.916291,0.000197
влияние,0.000163,2.302585,0.00015
влиять,0.000163,0.356675,0.000197
вложить,0.000163,1.609438,0.000263
вместе,0.000327,2.302585,0.000226
вместо,0.001307,2.302585,0.001197
вне,0.00049,2.302585,0.00059
внести,0.000327,2.302585,0.000526
внешне,0.000163,2.302585,0.000376
внешний,0.000327,1.609438,7.3e-05
вноситься,0.000163,1.203973,0.000376
внутренний,0.000327,2.302585,0.000226
внутри,0.001143,1.609438,0.001377
внутрь,0.000163,2.302585,0.000376
возвращать,0.001633,0.510826,0.001967
возвращение,0.000163,0.510826,0.000376
возможно,0.000163,2.302585,0.000113
возможность,0.006207,2.302585,0.005688
возможнсть,0.000163,1.609438,0.000376
возможный,0.000163,2.302585,8.3e-05
возникновение,0.000163,0.105361,0.000376
возникнуть,0.000163,2.302585,0.000197
возрасти,0.000163,2.302585,0.000263
войти,0.000163,0.105361,0.000263
волшебный,0.000163,0.510826,0.000113
вообще,0.000163,2.302585,0.000113
воплотить,0.000163,2.302585,0.000376
вопрос,0.000163,2.302585,0.000113
восприятие,0.000163,0.916291,0.000263
воспроизведение,0.000163,0.916291,0.000376
впоследствии,0.00049,0.510826,0.00059
временно,0.000163,2.302585,0.000376
время,0.002123,2.302585,0.000757
вроде,0.000163,1.203973,0.000376
всеобщий,0.000163,0.916291,0.000263
вспомогательный,0.000163,0.105361,0.000263
встраивать,0.000163,1.203973,0.000376
встречаться,0.000327,0.916291,0.000299
встроить,0.000817,0.510826,0.000983
всё,0.000653,0.510826,6.9e-05
второй,0.00049,1.203973,0.00034
входить,0.000327,0.693147,0.000299
входящий,0.000163,2.302585,0.000376
выбор,0.000163,2.302585,0.000197
выбрасывание,0.000163,1.203973,0.000376
выбрасывать,0.000817,1.609438,0.001881
выбрать,0.000163,1.203973,0.000197
выбросить,0.000653,1.203973,0.001504
вывод,0.001143,1.609438,0.001377
выглядеть,0.000653,2.302585,0.000599
выгрузка,0.000163,2.302585,0.000376
выдавать,0.000163,0.916291,0.000376
выделить,0.000163,1.609438,0.000376
выделять,0.000327,1.203973,0.000752
вызвать,0.000327,1.203973,0.000226
вызов,0.001633,0.510826,0.002629
вызывать,0.000653,1.609438,0.001052
вызываться,0.000163,0.105361,0.000263
вып,0.000163,0.693147,0.000263
выполнение,0.001797,2.302585,0.002892
выполнять,0.00147,1.609438,0.001347
выполняться,0.000163,2.302585,0.000263
выпуск,0.001307,1.609438,0.001197
выпускаться,0.000163,0.916291,0.000263
выпустить,0.000653,1.609438,0.000787
выражение,0.00098,0.223144,0.000898
высокий,0.000653,1.609438,0.000334
высота,0.000163,0.916291,0.000376
выход,0.00049,2.302585,0.000449
вычисление,0.000653,0.223144,0.001052
вычислительный,0.000163,0.693147,0.000263
вычислять,0.000163,1.609438,0.000376
выше,0.000327,0.223144,0.000226
выясниться,0.000163,2.302585,0.000376
гай,0.000327,2.302585,0.000752
гарантироваться,0.000163,0.356675,0.000376
гарантия,0.000163,0.693147,0.000376
гейзенбаг,0.000163,0.105361,0.000376
генератор,0.000163,2.302585,0.000263
генерация,0.000163,1.609438,0.000263
герберт,0.000163,1.609438,0.000376
гибкий,0.000163,0.0,0.000263
гилада,0.000327,1.609438,0.000752
глобальный,0.000163,2.302585,0.00015
глубина,0.000163,1.609438,0.000263
год,0.019438,2.302585,0.004337
годувикипедия,0.000163,0.693147,0.000263
горячий,0.000327,2.302585,0.000752
гослинг,0.000817,0.223144,0.001881
готовиться,0.000163,2.302585,0.000376
гоф,0.000163,0.105361,0.000376
графика,0.000163,2.302585,0.000263
графический,0.000327,2.302585,0.000526
григорианский,0.000163,2.302585,0.000263
группа,0.000327,2.302585,0.000299
давать,0.00049,2.302585,0.00034
далее,0.000653,0.916291,0.001052
даниел,0.000163,2.302585,0.000376
данные,0.001307,2.302585,0.000292
данный,0.00147,1.609438,0.001019
дата,0.016335,0.105361,0.003645
дать,0.00049,2.302585,0.000109
два,0.000653,0.916291,0.000334
двадцатый,0.000163,2.302585,0.000376
двадцать,0.000163,0.105361,0.000263
двоичный,0.000327,0.693147,0.000526
двойной,0.00049,0.105361,0.00059
двухбайтовый,0.000163,2.302585,0.000376
двухбуквенный,0.000163,0.105361,0.000376
двухсторонний,0.000163,0.693147,0.000376
девятый,0.000163,0.0,0.000263
дедупликация,0.000163,0.356675,0.000376
дезориентировать,0.000163,2.302585,0.000376
действие,0.000817,1.609438,0.000291
действовать,0.00049,2.302585,0.0
дейтело,0.000327,0.693147,0.000752
декабрь,0.00098,1.203973,0.000219
делать,0.00049,2.302585,0.000175
делаться,0.000163,0.0,0.000197
дело,0.000163,2.302585,0.000113
день,0.00049,0.356675,0.000109
деструктор,0.00049,0.105361,0.000789
джа,0.000327,1.203973,0.000752
джава,0.000163,2.302585,0.000376
джеймс,0.00098,0.356675,0.002257
джошуа,0.000163,2.302585,0.000263
диалект,0.000163,0.510826,0.000376
диалектика,0.000653,1.203973,0.001052
диапазон,0.000327,2.302585,0.000526
дин,0.000163,0.916291,0.000376
динамически,0.000653,2.302585,0.001504
динамический,0.000653,0.105361,0.001052
длина,0.00049,1.609438,0.000789
для,0.00098,2.302585,0.000679
дмк,0.000163,1.609438,0.000263
добавить,0.010127,1.609438,0.005173
добавление,0.000327,2.302585,0.000299
договорённость,0.000163,1.609438,0.000376
док,0.002123,1.609438,0.00489
документация,0.00049,1.609438,0.00059
документирование,0.000163,0.916291,0.000263
долгоживущий,0.000163,2.302585,0.000376
должный,0.001143,0.693147,0.00012
доллар,0.000327,0.510826,0.000526
домен,0.000163,0.105361,0.000263
дополнение,0.000327,2.302585,0.000393
дополнительный,0.000817,1.609438,8.6e-05
допускать,0.000163,2.302585,0.000376
допускаться,0.000163,1.609438,0.000263
достигнуть,0.000163,2.302585,0.000197
достоинство,0.000163,0.693147,0.000263
доступ,0.001797,1.203973,0.001245
доступный,0.000327,0.223144,0.0
другой,0.003594,2.302585,0.0
дуб,0.000163,1.609438,0.000376
дублирование,0.000327,1.203973,0.000752
дхруть,0.000163,0.356675,0.000376
дэвид,0.000163,2.302585,0.000263
дюк,0.000163,2.302585,0.000376
если,0.00147,1.609438,0.000524
ещё,0.000327,0.510826,3.4e-05
жизнь,0.000163,2.302585,0.00015
жёсткий,0.000327,1.609438,0.000393
жёстко,0.000163,1.609438,0.000376
забытый,0.000163,2.302585,0.000376
завершение,0.000163,1.609438,0.000197
завершённость,0.000327,0.356675,0.000752
зависимость,0.00049,1.203973,0.000449
заглавный,0.000163,2.302585,0.0
загружать,0.000163,0.693147,0.00015
загрузить,0.000163,0.693147,0.000197
загрузка,0.000327,2.302585,0.000526
загрузчик,0.000163,0.916291,0.000376
задавать,0.000163,2.302585,0.000263
задаваться,0.000163,1.203973,0.000263
задать,0.000817,0.510826,0.001881
задача,0.000653,1.609438,0.000787
задержка,0.000327,0.510826,0.000752
заключить,0.000163,0.916291,0.000263
закончить,0.000327,1.609438,0.000526
закрытие,0.00049,0.916291,0.001128
закрытый,0.000327,0.916291,0.000299
заложить,0.000327,0.693147,0.000752
замедление,0.000163,2.302585,0.000376
замена,0.000163,2.302585,0.000197
заменить,0.000817,1.203973,0.000748
замыкание,0.000163,2.302585,0.000263
занимать,0.000327,0.356675,0.000393
заниматься,0.000327,2.302585,0.000526
запечатать,0.00049,2.302585,0.001128
записать,0.000163,2.302585,0.000263
запись,0.000817,2.302585,0.000566
записьвойти,0.000163,1.609438,1.7e-05
запланировать,0.00049,2.302585,0.001128
заполняться,0.000163,1.203973,0.000376
запрашивать,0.000163,2.302585,0.000376
запрет,0.000327,0.916291,0.000526
запретить,0.00049,0.510826,0.00059
запрещать,0.000327,0.356675,0.000752
запрос,0.00049,1.203973,0.000449
запускать,0.000163,0.510826,0.000197
зарегистрировать,0.000163,2.302585,0.0
затем,0.000163,0.916291,0.00015
зато,0.000163,1.609438,0.000376
зачастую,0.000327,2.302585,0.000526
защитить,0.000163,2.302585,0.000197
заявление,0.000327,0.693147,3.4e-05
знак,0.000327,2.302585,3.4e-05
значение,0.004084,2.302585,0.002086
значит,0.000327,2.302585,0.000226
значительно,0.000327,1.203973,0.000393
значиться,0.000163,2.302585,0.000263
игнорирование,0.000163,2.302585,0.000376
идентификатор,0.000163,1.203973,0.000113
идеологический,0.000327,1.609438,0.000526
идея,0.000817,2.302585,0.000748
идти,0.000163,2.302585,0.00015
избежание,0.000163,1.609438,0.00015
изд,0.000327,0.510826,0.000226
издание,0.000817,1.203973,0.000748
изложение,0.000327,0.510826,0.000393
изложениявикипедия,0.000163,0.916291,0.000376
изменение,0.004574,1.609438,0.001631
изменить,0.001307,2.302585,0.001573
измениться,0.000163,2.302585,0.000263
изначально,0.000327,0.510826,0.000299
изображение,0.000163,0.693147,8.3e-05
изобразить,0.000163,1.609438,0.000376
иконка,0.000163,1.609438,0.000376
именно,0.00049,2.302585,0.000449
именовать,0.000163,1.203973,0.000376
иметь,0.002614,0.916291,0.000583
иметься,0.000327,2.302585,0.000226
императорский,0.000163,0.916291,0.000376
импорт,0.000653,1.609438,0.001052
имя,0.004247,0.916291,0.0
иначе,0.00049,1.609438,0.000789
индексация,0.000653,0.693147,0.001052
инженер,0.000163,1.203973,0.000197
инициализация,0.00049,2.302585,0.001128
инициализировать,0.00049,1.609438,0.000789
инициализироваться,0.000327,1.609438,0.000752
инициация,0.000163,2.302585,0.000376
иногда,0.000163,1.203973,0.000197
иной,0.000163,2.302585,0.000113
инструкция,0.000327,2.302585,0.000393
инструмент,0.00049,0.105361,5.2e-05
инструментальный,0.000163,2.302585,0.000376
инструментарий,0.000327,2.302585,0.000752
интеграция,0.000653,1.609438,0.000787
интегрировать,0.000327,2.302585,0.000526
интерактивный,0.000327,2.302585,0.000526
интерпретатор,0.000163,1.609438,0.000263
интерфейс,0.008657,1.609438,0.006001
информация,0.00049,0.916291,0.000175
инфраструктура,0.000163,2.302585,0.000263
иск,0.000163,0.105361,0.00015
исключать,0.000163,2.302585,0.000263
исключение,0.00245,1.609438,0.000874
исключительный,0.000163,2.302585,0.000376
исключить,0.000817,1.203973,0.001881
исполнение,0.00049,1.609438,0.00059
исполняемый,0.000163,1.609438,0.000263
исполнять,0.000163,2.302585,0.000197
использование,0.007351,1.609438,0.0
использовать,0.003104,1.609438,0.001107
использоваться,0.003267,2.302585,0.001669
исправить,0.000653,1.609438,0.001052
исправление,0.000327,1.203973,0.000526
испытать,0.000163,0.693147,0.000263
исследование,0.000163,0.916291,0.000113
истинно,0.000163,0.223144,0.000376
исторически,0.000163,2.302585,0.000376
история,0.001797,2.302585,0.000641
источник,0.000653,1.203973,6.9e-05
исходный,0.000653,0.356675,0.000787
исчезать,0.000163,1.203973,0.000263
исчисление,0.000327,0.916291,0.000752
итератор,0.000163,2.302585,0.000263
итмый,0.000163,0.916291,0.000376
июль,0.001307,0.0,0.000668
июнь,0.002777,0.693147,0.001418
кавычка,0.000163,2.302585,0.000263
каждый,0.000653,1.203973,0.000453
как,0.000163,0.510826,3.6e-05
какой,0.001143,1.203973,0.000584
календарь,0.000327,0.510826,0.000393
канал,0.000163,1.609438,0.000197
карманный,0.000163,1.203973,0.000376
карта,0.000163,1.203973,0.000197
карточкивикипедия,0.000163,2.302585,0.000263
каталог,0.000327,1.609438,0.000226
категория,0.000653,1.203973,6.9e-05
качество,0.001307,0.510826,0.000668
кей,0.000653,1.203973,0.001504
китайский,0.000327,1.609438,0.000226
кишорь,0.000163,0.916291,0.000376
класс,0.024175,2.302585,0.038908
классификация,0.000327,2.302585,0.000752
клиент,0.000327,2.302585,0.000526
клиентский,0.000163,2.302585,0.000263
клонирование,0.00049,0.105361,0.001128
клонировать,0.000163,2.302585,0.000376
ключ,0.000327,1.203973,0.000393
ключевой,0.00196,1.203973,0.003155
книга,0.000817,2.302585,0.000748
кобол,0.000163,0.105361,0.000263
код,0.018295,0.693147,0.004082
кодекс,0.000163,2.302585,1.7e-05
кодироваться,0.000163,2.302585,0.000376
кодировка,0.000817,0.693147,0.001314
кодистория,0.000163,1.609438,0.000113
кодовый,0.00147,2.302585,0.003385
кодэлемент,0.000163,1.609438,1.7e-05
кой,0.000163,1.609438,0.000376
количество,0.000653,0.510826,0.000453
коллекция,0.001143,2.302585,0.00184
командный,0.00049,1.609438,0.000789
комитет,0.000163,1.203973,8.3e-05
комментарий,0.000653,0.105361,0.000334
коммерческий,0.000163,0.105361,0.000113
компактный,0.000327,0.916291,0.000752
компания,0.002123,2.302585,0.001472
компилироваться,0.000163,2.302585,0.000263
компилятор,0.001633,1.203973,0.002629
компиляция,0.000817,2.302585,0.001314
комплект,0.000163,0.356675,0.000263
компьютер,0.000327,0.105361,0.000393
компьютерный,0.000163,1.203973,5.8e-05
конвейер,0.000163,2.302585,0.000376
конец,0.00049,1.609438,0.000109
конечный,0.000163,2.302585,0.000263
конкретный,0.000327,1.609438,0.000226
консоль,0.000163,2.302585,0.000376
константа,0.000817,0.693147,0.001314
константный,0.000163,2.302585,0.000376
конструктор,0.004574,0.105361,0.007361
конструкция,0.000163,2.302585,0.000263
контейнер,0.000163,1.609438,0.000376
контролироваться,0.000163,0.0,0.000263
конференция,0.000163,1.609438,0.00015
конфиденциальность,0.000163,2.302585,1.7e-05
конфликт,0.000163,0.693147,0.00015
концепция,0.001307,0.916291,0.001197
копирование,0.000327,0.916291,0.000526
копировать,0.00049,2.302585,0.000789
копироваться,0.000163,1.609438,0.000263
копия,0.001307,0.510826,0.000906
корейский,0.000163,0.693147,0.000376
коробка,0.00098,1.203973,0.001577
короткий,0.000327,1.609438,3.4e-05
корпоративный,0.000163,0.693147,0.000197
корпорация,0.000163,1.609438,0.000197
который,0.007024,2.302585,0.0
кофе,0.000327,2.302585,0.000752
кофемашин,0.000163,0.510826,0.000376
кпк,0.000163,2.302585,0.000263
крах,0.000163,1.609438,0.000376
криптографический,0.000163,2.302585,0.000263
криптосистема,0.000163,0.916291,0.000376
крис,0.000163,0.510826,0.000263
критерий,0.000163,2.302585,0.000113
критика,0.000163,1.609438,0.00015
кроме,0.001143,2.302585,0.000584
кроссплатформенный,0.000163,1.203973,0.000376
круглый,0.000163,0.510826,0.000263
кто,0.000163,2.302585,0.000197
кук,0.000163,2.302585,1.7e-05
курс,0.000327,0.916291,0.000526
куча,0.00098,2.302585,0.001577
кэш,0.000163,2.302585,0.000376
латиница,0.00049,1.203973,0.000449
либо,0.000653,1.609438,0.000233
лисп,0.000163,1.609438,0.000263
литерал,0.000163,1.203973,0.000263
литература,0.00049,2.302585,0.000175
литературный,0.000163,2.302585,0.00015
лицензия,0.000653,0.916291,6.9e-05
лишь,0.00049,2.302585,0.00034
логический,0.000653,1.203973,0.001052
локализация,0.000163,1.203973,0.000263
локальный,0.00049,2.302585,0.000449
локать,0.000163,1.609438,0.000376
ломать,0.000163,2.302585,0.000376
лонг,0.000163,2.302585,0.000376
льшея,0.000163,2.302585,0.000376
любой,0.001633,1.203973,0.000834
лямбда,0.000653,0.0,0.001504
май,0.001143,1.609438,0.000793
максимально,0.000163,1.609438,0.000263
максимальный,0.000653,2.302585,0.001504
мало,0.000163,1.203973,0.000376
малозначимый,0.000163,1.609438,0.000376
малый,0.000327,1.609438,0.000167
манера,0.000163,0.105361,0.000376
манипулирование,0.000163,2.302585,0.000263
марка,0.00049,1.609438,0.000789
маркерный,0.000327,0.105361,0.000752
март,0.001797,2.302585,0.000641
массив,0.00098,0.105361,0.00118
масштабировать,0.000163,2.302585,0.000376
математический,0.00049,2.302585,0.00059
материал,0.000327,1.609438,0.0
машина,0.002287,2.302585,0.003681
машинный,0.000327,2.302585,0.000526
медиафайл,0.000163,1.609438,0.000113
медленный,0.00049,1.609438,0.000789
мелкий,0.000163,0.0,0.000376
менее,0.00049,1.609438,0.00034
менять,0.000163,2.302585,0.000197
место,0.00049,1.609438,0.000175
метаданные,0.000327,1.203973,0.000752
метка,0.00049,2.302585,0.001128
метод,0.017478,2.302585,0.021043
механизм,0.001307,0.356675,0.000906
мидлета,0.000163,0.916291,0.000376
микроконтроллер,0.000163,0.693147,0.000376
минимально,0.000163,1.609438,0.000376
минимальный,0.000163,2.302585,0.00015
мир,0.000327,2.302585,3.4e-05
мировой,0.000163,1.203973,0.00015
мнение,0.000163,2.302585,8.3e-05
многие,0.000327,0.916291,0.000393
многоадресный,0.000163,2.302585,0.000376
многое,0.000163,1.609438,0.000263
многопоточный,0.000327,0.693147,0.000526
многочисленный,0.000163,2.302585,0.000376
множественный,0.000163,2.302585,0.000197
множество,0.000327,0.105361,0.000393
мобильный,0.000653,2.302585,6.9e-05
модель,0.000163,0.916291,0.00015
модификатор,0.000327,1.609438,0.000526
модификация,0.000163,1.203973,0.000263
модула,0.000163,0.223144,0.000263
модуль,0.000653,1.203973,0.000787
модульный,0.000327,2.302585,0.000752
молодой,0.000163,0.223144,0.000263
момент,0.000163,0.693147,0.00015
монах,0.000163,1.203973,0.000263
мониторинг,0.000163,2.302585,0.000263
мотивировать,0.000163,1.203973,0.000376
мохиндра,0.000163,1.609438,0.000376
мочь,0.003267,2.302585,0.0
мощность,0.000163,1.203973,0.000376
мультипарадигменный,0.000163,0.916291,0.000263
мусор,0.003757,2.302585,0.006047
мы,0.000163,1.609438,1.7e-05
набор,0.001307,1.609438,0.001573
навигация,0.00049,0.510826,5.2e-05
над,0.000163,1.609438,0.000376
надёжный,0.000327,2.302585,0.000526
название,0.002123,0.916291,0.000757
назвать,0.000163,2.302585,8.3e-05
назначение,0.000163,1.609438,0.000197
называть,0.00049,0.105361,0.000449
называться,0.000327,0.916291,0.000393
наименование,0.000653,0.0,0.000787
найти,0.000327,0.105361,0.000226
накопитель,0.000163,2.302585,0.000376
наличие,0.00098,2.302585,0.000679
наметить,0.000163,0.693147,0.000376
намёк,0.000163,0.693147,0.000263
наоборот,0.00049,2.302585,0.001128
написание,0.00049,0.916291,0.00034
написать,0.001143,1.609438,0.000793
например,0.003594,1.609438,0.000802
напрямую,0.000163,2.302585,0.000263
нарушать,0.000327,1.609438,0.000393
нарушение,0.000163,2.302585,8.3e-05
наряду,0.000163,2.302585,0.000263
наслать,0.000163,2.302585,0.00015
наследник,0.000653,0.510826,0.001052
наследование,0.000327,1.609438,0.000526
наследовать,0.001633,0.693147,0.003761
наследоваться,0.000327,2.302585,0.000752
настольный,0.000163,0.105361,0.000263
настраивать,0.000163,0.693147,0.000376
начало,0.000163,1.609438,3.6e-05
начальный,0.000163,0.916291,0.000263
начать,0.000163,0.693147,0.000113
начаться,0.000163,1.203973,0.000113
начинать,0.001307,1.609438,0.001197
начинаться,0.000163,0.916291,0.000113
небольшой,0.000653,1.609438,0.000599
невозможно,0.000327,0.916291,0.000526
невозможность,0.000163,2.302585,0.000263
невский,0.000163,2.302585,0.000376
неделя,0.000163,2.302585,0.00015
недопустимо,0.000163,1.609438,0.000376
недостаток,0.00049,2.302585,0.00034
нежелательно,0.000163,2.302585,0.000263
независимо,0.000327,2.302585,0.000393
независимость,0.00049,0.916291,0.000789
независимый,0.000163,2.302585,0.000197
неиерархический,0.000163,1.609438,0.000376
неизменяемый,0.000327,1.203973,0.000526
неиспользуемый,0.000163,2.302585,0.000263
неиспользумый,0.000163,0.693147,0.000376
некий,0.000163,0.916291,0.000197
некоммерческий,0.000163,2.302585,1.7e-05
некорректный,0.000163,2.302585,0.000263
некоторый,0.000817,0.223144,0.000417
нельзя,0.000327,2.302585,0.000752
немедленно,0.000163,0.356675,0.000197
немедленный,0.000163,2.302585,0.000263
необходимо,0.000163,0.916291,0.00015
необходимость,0.000817,0.510826,0.000566
необходимый,0.00049,1.609438,0.000789
необязательный,0.000163,1.203973,0.000197
неопр,0.00539,0.510826,0.002754
неопределённый,0.000163,0.510826,0.000376
непосредственно,0.000653,1.609438,0.000599
непосредственный,0.000163,1.203973,0.000263
неправильно,0.000163,1.609438,0.000263
неправильный,0.000163,1.203973,0.000376
непредсказуемый,0.000163,2.302585,0.000376
непременно,0.000163,1.203973,0.000376
нередко,0.000163,1.609438,0.000263
несколько,0.00147,1.203973,0.000524
нестандартный,0.000653,0.916291,0.001052
нетривиальный,0.000163,2.302585,0.000263
нечитабельность,0.000163,0.693147,0.000376
неэнциклопедичный,0.000163,0.916291,0.000376
неявно,0.000163,0.916291,0.000263
неявный,0.000163,0.0,0.000263
нижний,0.000327,2.302585,0.000526
низкий,0.000327,0.0,0.000299
низкоуровневый,0.000163,0.916291,0.000263
никакой,0.000327,1.609438,0.000526
никлаус,0.000163,1.609438,0.000376
нововведение,0.00245,0.223144,0.00295
новшество,0.000163,0.693147,0.000376
новый,0.00441,1.203973,0.000465
номер,0.000163,0.510826,0.000113
норвежский,0.000163,1.609438,0.000197
норма,0.000163,2.302585,0.000197
нотон,0.000163,0.0,0.000376
ноябрь,0.009311,0.105361,0.004756
нужно,0.000327,1.609438,0.000167
нужный,0.000327,0.693147,0.000299
нуль,0.000163,1.609438,0.000197
нумерация,0.000163,2.302585,0.000376
ньюленд,0.000163,1.203973,0.000376
оба,0.000163,1.203973,0.000197
оберон,0.000327,1.609438,0.000526
обеспечение,0.00098,1.203973,0.000898
обеспечивать,0.000327,1.203973,0.000526
обзор,0.000163,1.609438,0.000263
обладать,0.000327,0.356675,0.000393
область,0.000327,0.916291,0.000226
обмен,0.000163,2.302585,0.000263
обнаружить,0.000163,1.203973,0.000263
обновить,0.000163,2.302585,0.000113
обновление,0.00147,1.203973,0.000751
обобщение,0.00049,1.609438,0.001128
обобщённый,0.00098,1.203973,0.001577
обозначать,0.000163,0.916291,0.000197
обозначаться,0.000163,0.510826,0.000263
обозначение,0.000327,1.609438,0.000752
обозначть,0.000163,0.0,0.000376
обойти,0.000163,2.302585,0.000376
оборудование,0.000327,0.693147,0.000526
обрабатывать,0.000653,1.609438,0.001052
обрабатываться,0.000163,1.609438,0.000376
обработка,0.002614,1.609438,0.002395
образ,0.000653,1.609438,0.000453
обрамить,0.000163,1.609438,0.000376
обратно,0.000163,1.203973,0.000376
обратный,0.000163,2.302585,0.000197
обращаться,0.000163,2.302585,0.000197
обращение,0.012578,1.203973,0.004486
обслуживание,0.000163,0.510826,0.000197
обстоятельство,0.000163,1.203973,0.000376
обсуждение,0.000327,2.302585,0.000117
обусловить,0.000163,2.302585,0.000263
обучать,0.000163,2.302585,0.000263
обучение,0.000163,1.609438,0.000197
обширный,0.000163,2.302585,0.000263
общеязыковой,0.000163,2.302585,0.000376
общий,0.00049,1.203973,0.00025
